Year,Month,Type,Country,HS Code,Statistic Code,Unit Code,Description,Quantity,CIF (BAHT),Heading,heading_description,Chapter,chapter_description
2563,4,1,TH,87084011,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87084026,0,KGM,For vehicles of heading 87.03 (KGM),574,823676,8708,#N/A,87,VEHICLE
2563,4,1,TH,87084027,0,KGM,For vehicles of heading 87.04 or 87.05 (KGM),46,24920,8708,#N/A,87,VEHICLE
2563,4,1,TH,87084029,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87084092,0,KGM,For vehicles of heading 87.03 (KGM),306,95052,8708,#N/A,87,VEHICLE
2563,4,1,TH,87084099,0,KGM,Other (KGM),53,62932,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085011,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085019,0,KGM,Other (KGM),3850,65634,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085026,0,KGM,For vehicles of heading 87.03 (KGM),7,2564,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085027,0,KGM,For vehicles of heading 87.04 or 87.05 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085029,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085092,0,KGM,Other (KGM),500,304972,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085095,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87085099,0,KGM,Other (KGM),150,68905,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087018,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087019,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087022,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087032,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087034,0,KGM,For vehicles of heading 87.02 or other vehicles of heading 87.04 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087039,0,KGM,Other (KGM),19,15697,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087097,0,KGM,For vehicles of heading 87.03 (KGM),40,38440,8708,#N/A,87,VEHICLE
2563,4,1,TH,87087099,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87088016,0,KGM,For vehicles of heading 87.03 (KGM),24,17311,8708,#N/A,87,VEHICLE
2563,4,1,TH,87088019,0,KGM,Other (KGM),397,195200,8708,#N/A,87,VEHICLE
2563,4,1,TH,87088092,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87088099,0,KGM,Other (KGM),17,16522,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089115,0,KGM,For vehicles of heading 87.01 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089116,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089118,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089119,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089195,0,KGM,"Other, for vehicles of heading 87.03 (KGM)",0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089199,0,KGM,Other (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089220,0,KGM,For vehicles of heading 87.03 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089261,0,KGM,Silencers (mufflers) and exhaust pipes (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089290,0,KGM,Other (KGM),11,2092,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089360,0,KGM,For vehicles of heading 87.03 (KGM),4,1799,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089370,0,KGM,For vehicles of heading 87.04 or 87.05 (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089390,0,KGM,Other (KGM),11,4321,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089495,0,KGM,For vehicles of heading 87.03 (KGM),1207,163569,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089499,0,KGM,Other (KGM),2812,130623,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089510,0,KGM,Safety airbags with inflater system (KGM),7,27394,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089590,0,KGM,Parts (KGM),643,350915,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089911,0,KGM,Unassembled fuel tanks; engine brackets (KGM),63,39535,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089919,0,KGM,Other (KGM),11,13761,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089921,0,KGM,Fuel tanks (KGM),87,30096,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089924,0,KGM,Lower half of ther fuel tank; fuel caps; filler pipes; filler hose assembly; fuel tank bands (KGM),5,9758,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089930,0,KGM,"Accelerator, brake or clutch pedals (KGM)",0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089940,0,KGM,Battery carriers or trays and brackets therefor (KGM),0,0,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089962,0,KGM,For vehicles of heading 87.03 (KGM),6,43205,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089963,0,KGM,For vehicles of heading 87.04 (KGM),1,773,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089970,0,KGM,Engine brackets (KGM),361,391858,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089980,0,KGM,Other (KGM),702,474575,8708,#N/A,87,VEHICLE
2563,4,1,TH,87089999,0,KGM,Other (KGM),20,28513,8708,#N/A,87,VEHICLE
2563,4,1,TH,87111015,999,KGM,Other motorcycles and motor scooters (KGM),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87111092,0,C62,Mopeds and motorised bicycles (C62),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87112095,0,C62,Of a cylinder capacity exceeding 200 cc but not exceeding 250 cc (C62),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87112096,0,C62,Other (C62),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87115090,0,C62,Other (C62),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87116093,0,C62,Other motorcycles (C62),0,0,8711,#N/A,87,VEHICLE
2563,4,1,TH,87120010,0,C62,Racing bicycles (C62),0,0,8712,#N/A,87,VEHICLE
2563,4,1,TH,87120030,0,C62,Other bicycles (C62),2,10234,8712,#N/A,87,VEHICLE
2563,4,1,TH,87141010,0,C62,Saddles (C62),2,18041,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141020,0,KGM,Spokes and nipples (KGM),0,2259,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141030,0,KGM,"Frame and forks including telescopic fork, rear suspension and parts thereof (KGM)",96,114792,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141040,0,KGM,"Gearing, gearbox, clutch and other transmission equipment and parts thereof (KGM)",8,30366,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141050,0,KGM,Wheel rims (KGM),215,275221,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141060,0,KGM,Brakes and parts thereof (KGM),10,21231,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141070,0,KGM,Silencers (mufflers) and parts thereof (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87141090,0,KGM,Other (KGM),259,643863,8714,#N/A,87,VEHICLE
2563,4,1,TH,87149199,90,KGM,Other (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87149390,90,KGM,Other (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87149410,0,KGM,For bicycles of subheading 8712.00.20 (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87149991,90,KGM,Other (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87149994,90,KGM,Other (KGM),0,0,8714,#N/A,87,VEHICLE
2563,4,1,TH,87163991,999,KGM,CKD (KGM),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87168010,0,C62,"Carts and wagons, sack trucks, hand trolleys and similar hand-propelled vehicles of a kind used in factories or workshops, except wheelbarrows (C62)",3,4578,8716,#N/A,87,VEHICLE
2563,4,1,TH,87168010,999,KGM,CKD (KGM),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87168020,0,C62,Wheelbarrows (C62),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87168090,0,C62,Other (C62),74,1477317,8716,#N/A,87,VEHICLE
2563,4,1,TH,87168090,999,KGM,CKD (KGM),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87169013,0,KGM,For goods of subheading 8716.20 (KGM),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87169019,0,KGM,Other (KGM),0,0,8716,#N/A,87,VEHICLE
2563,4,1,TH,87169099,0,KGM,Other (KGM),20,2818,8716,#N/A,87,VEHICLE
2563,4,1,TH,88033000,0,KGM,Other parts of aeroplanes or helicopters (KGM),4,24500,8803,#N/A,88,AIRCRAFT
2563,4,1,TH,88039090,0,KGM,Other (KGM),0,0,8803,#N/A,88,AIRCRAFT
2563,4,1,TH,88040010,1,KGM,Parachutes and rotochutes (KGM),0,0,8804,#N/A,88,AIRCRAFT
2563,4,1,TH,88040090,0,KGM,Other (KGM),0,0,8804,#N/A,88,AIRCRAFT
2563,4,1,TH,89019014,0,C62,Of a gross tonnage exceeding 500 (C62),0,0,8901,#N/A,89,SHIP FLOATING STRUCTURE
2563,4,1,TH,89039100,1,C62,Racing sailboats (C62),0,0,8903,#N/A,89,SHIP FLOATING STRUCTURE
2563,4,1,TH,89071000,1,C62,Life-saving rafts (C62),0,0,8907,#N/A,89,SHIP FLOATING STRUCTURE
2563,4,1,TH,89071000,90,C62,Other (C62),0,0,8907,#N/A,89,SHIP FLOATING STRUCTURE
2563,4,1,TH,90013000,0,C62,Contact lenses (C62),2,715,9001,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90014000,0,C62,Spectacle lenses of glass (C62),0,0,9001,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90015000,0,C62,Spectacle lenses of other materials (C62),2710,697697,9001,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90019010,0,KGM,For photographic or cinematographic cameras or projectors (KGM),0,110529,9001,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90019090,0,KGM,Other (KGM),75,1451524,9001,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90021100,0,KGM,"For cameras, projectors or photographic enlargers or reducers (KGM)",158,3383487,9002,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90021900,0,KGM,Other (KGM),46,929126,9002,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90022090,0,KGM,Other (KGM),0,1348,9002,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90029030,0,KGM,"For cinematographic cameras, photographic cameras and other projectors (KGM)",2,172828,9002,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90029090,0,KGM,Other (KGM),3,106213,9002,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90041000,0,C62,Sunglasses (C62),1,3463,9004,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90049010,0,C62,Corrective spectacles (C62),0,0,9004,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90049090,0,C62,Other (C62),0,0,9004,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90051000,0,C62,Binoculars (C62),0,0,9005,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90065300,1,C62,"For cameras of a kind used for recording documents on microfilm, microfiche or other microforms (C62)",0,0,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90066100,0,C62,Discharge lamp (â€œelectronicâ€) flashlight apparatus (C62),2,10557,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90066900,1,C62,"Flash bulbs, flash-cubes and the like (C62)",1,28147,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90066900,90,C62,Other (C62),903,1262770,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90069130,0,KGM,"Other, for cameras of subheadings 9006.40 to 9006.53 (KGM)",53,2383553,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90069990,0,KGM,Other (KGM),0,0,9006,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90071000,0,C62,Cameras (C62),0,0,9007,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90079100,0,KGM,For cameras (KGM),0,0,9007,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90111000,90,C62,Other (C62),0,0,9011,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90118000,0,C62,Other microscopes (C62),0,0,9011,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90131000,0,C62,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI (C62)",0,0,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90132000,0,C62,"Lasers, other than laser diodes (C62)",12,223806,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90138020,0,C62,Liquid crystal devices (C62),0,0,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90138090,0,C62,Other (C62),12,996467,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90139010,0,KGM,Of goods of subheading 9013.20 (KGM),13,374282,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90139090,0,KGM,Other (KGM),1646,23822939,9013,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90149090,0,KGM,Other (KGM),3,177218,9014,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90152000,0,C62,Theodolites and tachymeters (tacheometers) (C62),0,0,9015,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90153000,0,C62,Levels (C62),0,0,9015,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90158010,0,C62,Radio-sonde and radio wind apparatus (C62),0,0,9015,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90158090,0,C62,Other (C62),0,0,9015,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90160000,0,C62,"Balances of a sensitivity of 5 cg or better, with or without weights. (C62)",0,0,9016,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90172010,0,C62,Rulers (C62),0,0,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90172090,90,C62,Other (C62),0,0,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90173000,0,C62,"Micrometers, callipers and gauges (C62)",32,17959,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90178000,1,C62,Measuring rods and tapes (C62),0,0,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90178000,2,C62,Levels (C62),0,0,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90178000,90,C62,Other (C62),7,1688,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90179090,90,KGM,Other (KGM),0,0,9017,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90181900,0,C62,Other (C62),1,238076,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90183110,0,C62,Disposable syringes (C62),402,9220,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90183190,0,C62,Other (C62),0,0,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90183200,0,KGM,Tubular metal needles and needles for sutures (KGM),35321,12501812,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90183910,0,C62,Catheters (C62),103,626521,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90183990,0,KGM,Other (KGM),2407,3051166,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90189020,0,C62,Intravenous administration sets (C62),0,0,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90189090,0,C62,Other (C62),1000,47205,9018,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90212900,0,KGM,Other (KGM),0,3675,9021,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90214000,0,C62,"Hearing aids, excluding parts and accessories (C62)",0,0,9021,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90230000,0,KGM,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses. (KGM)",247,51470,9023,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90241010,0,C62,Electrically operated (C62),0,0,9024,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90248010,0,C62,Electrically operated (C62),0,0,9024,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90248020,0,C62,Not electrically operated (C62),0,0,9024,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90251911,0,C62,Temperature gauges for motor vehicles (C62),1,199,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90251919,0,C62,Other (C62),0,0,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90251920,0,C62,Not electrically operated (C62),0,0,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90258020,0,C62,Electrically operated (C62),294,147507,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90258030,0,C62,Not electrically operated (C62),12,20310,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90259010,0,KGM,For electrically operated instruments (KGM),0,0,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90259020,0,KGM,For non-electrically operated instruments (KGM),0,0,9025,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90261010,0,C62,"Level gauges for motor vehicles, electrically operated (C62)",730,287396,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90261020,0,C62,"Level gauges for motor vehicles, not electrically operated (C62)",122,8141,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90261030,0,C62,"Other, electrically operated (C62)",0,0,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90261040,0,C62,"Other, not electrically operated (C62)",0,0,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90262010,0,C62,"Pressure gauges for motor vehicles, electrically operated (C62)",0,0,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90262020,0,C62,"Pressure gauges for motor vehicles, not electrically operated (C62)",0,0,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90262030,0,C62,"Other, electrically operated (C62)",0,0,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90262040,0,C62,"Other, not electrically operated (C62)",241,613785,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90268010,0,C62,Electrically operated (C62),1,16712,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90268020,0,C62,Not electrically operated (C62),1,4000,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90269010,0,KGM,For electrically operated instruments and apparatus (KGM),2,2931,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90269020,0,KGM,For non-electrically operated instruments and apparatus (KGM),1,10701,9026,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90271010,0,C62,Electrically operated (C62),0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90273010,0,C62,Electrically operated (C62),0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90275010,0,C62,Electrically operated (C62),0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90278010,0,C62,Exposure meters (C62),0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90278030,0,C62,"Other, electrically operated (C62)",1,94864,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90278040,0,C62,"Other, not electrically operated (C62)",0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90279010,0,KGM,"Parts and accessories, including printed circuit assemblies for products of heading 90.27, other than for gas or smoke analysis apparatus or microtomes (KGM)",0,0,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90279091,0,KGM,Electrically operated (KGM),0,51373,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90279099,0,KGM,Other (KGM),10,11295,9027,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90281090,90,C62,Other (C62),0,0,9028,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90283010,0,C62,Kilowatt hour meters (C62),0,0,9028,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90283090,90,C62,Other (C62),5500,721976,9028,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90289090,0,KGM,Other (KGM),0,0,9028,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90291090,90,KGM,Other (KGM),2,4025,9029,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90292010,0,C62,Speedometers for motor vehicles (C62),8,34560,9029,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90292090,90,C62,Other (C62),7,46758,9029,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90299010,0,KGM,Of goods of subheading 9029.10 or of stroboscopes of subheading 9029.20 (KGM),1,691,9029,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90299020,0,KGM,Of other goods of subheading 9029.20 (KGM),0,0,9029,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90301000,0,C62,Instruments and apparatus for measuring or detecting ionising radiations (C62),0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90302000,1,C62,Other with a recording device (C62),0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90302000,90,C62,Other (C62),1,244627,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303100,0,C62,Multimeters without a recording device (C62),67,331330,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303200,0,C62,Multimeters with a recording device (C62),0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303310,0,C62,"Instruments and apparatus for measuring or checking voltage, current, resistance or power on printed circuit boards/printed wiring boards or printed circuit assemblies (C62)",1,17214,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303320,0,C62,Impedance-measuring instruments and apparatus designed to provide visual and/or audible warning of electrostatic discharge conditions that can damage electronic circuits; apparatus for testing electrostatic control equipment and electrostatic grounding dev (C62),0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303390,0,C62,Other (C62),4,378692,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90303900,0,C62,"Other, with a recording device (C62)",0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90304000,0,C62,"Other instruments and apparatus, specially designed for telecommunications (for example, cross-talk meters, gain measuring instruments, distortion factor meters, psophometers) (C62)",15,3438471,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90308410,0,C62,Instruments and apparatus for measuring or checking electrical quantities on printed circuit boards/printed wiring boards and printed circuit assemblies (C62),1,995223,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90308490,0,C62,Other (C62),1,4876,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90308910,0,C62,"Instruments and apparatus, without a recording device, for measuring or checking electrical quantities on printed circuit boards/printed wiring boards and printed circuit assemblies, other than those covered within subheading 9030.39 (C62)",0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90308990,0,C62,Other (C62),3,25737,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90309010,0,KGM,Parts and accessories (including printed circuit assemblies) of goods of subheading 9030.40 or 9030.82 (KGM),0,0,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90309090,0,KGM,Other (KGM),628,7430890,9030,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90311010,0,C62,Electrically operated (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90311020,0,C62,Not electrically operated (C62),1,5048,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90312010,0,C62,Electrically operated (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90314100,0,C62,For inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90314910,0,C62,Optical instruments and appliances for measuring surface particulate contamination on semiconductor wafers (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90314990,1,C62,Profile projectors (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90314990,90,C62,Other (C62),3,3351841,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90318010,0,C62,Cable testers (C62),2,8453,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90318090,1,C62,Instruments for measuring oxygen in oxygen censor Operating with catalytic converter (C62),0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90318090,90,C62,Other (C62),97,3833165,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
2563,4,1,TH,90319011,0,KGM,"Parts and accessories including printed circuit assemblies of optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting masks, photomasks or reticles used in manufacturing semiconductor devices; parts and accessori (KGM)",0,0,9031,#N/A,90,OPTICAL PHOTO CINE APPARATUS
